Don't see your tags in the report? New tags are excluded by default - go to https://portal.aws.amazon.com/gp/aws/developer/account?action=cost-allocation-report to update your cost allocation keys.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvoiceID,PayerAccountId,LinkedAccountId,RecordType,RecordID,BillingPeriodStartDate,BillingPeriodEndDate,InvoiceDate,PayerAccountName,LinkedAccountName,TaxationAddress,PayerPONumber,ProductCode,ProductName,SellerOfRecord,UsageType,Operation,AvailabilityZone,RateId,ItemDescription,UsageStartDate,UsageEndDate,UsageQuantity,BlendedRate,CurrencyCode,CostBeforeTax,Credits,TaxAmount,TaxType,TotalCost,user:project
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671882-21,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Out-Bytes,,,913845,$0.000 per GB - first 1 GB of data transferred out per month,2013/11/1 0:00:00,2013/11/30 23:59:59,0.00001227,,USD,0,0,0,None,0,internal
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671882-22,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Out-Bytes,,,913845,$0.000 per GB - first 1 GB of data transferred out per month,2013/11/1 0:00:00,2013/11/30 23:59:59,0.00025233,,USD,0,0,0,None,0,ad-corp
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671882-23,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Out-Bytes,,,913845,$0.000 per GB - first 1 GB of data transferred out per month,2013/11/1 0:00:00,2013/11/30 23:59:59,0.00000543,,USD,0,0,0,None,0,ad-corp
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671882-24,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Out-Bytes,,,913845,$0.000 per GB - first 1 GB of data transferred out per month,2013/11/1 0:00:00,2013/11/30 23:59:59,0.00000877,,USD,0,0,0,None,0,university
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671882-25,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Out-Bytes,,,913845,$0.000 per GB - first 1 GB of data transferred out per month,2013/11/1 0:00:00,2013/11/30 23:59:59,0.00007377,,USD,0,0,0,None,0,
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671882-26,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Out-Bytes,,,913845,$0.000 per GB - first 1 GB of data transferred out per month,2013/11/1 0:00:00,2013/11/30 23:59:59,0.00047153,,USD,0,0,0,None,0,hospital
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671882-27,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Out-Bytes,,,913845,$0.000 per GB - first 1 GB of data transferred out per month,2013/11/1 0:00:00,2013/11/30 23:59:59,0.00011449,,USD,0,0,0,None,0,ad-corp
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671882-28,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Out-Bytes,,,913845,$0.000 per GB - first 1 GB of data transferred out per month,2013/11/1 0:00:00,2013/11/30 23:59:59,0.21978236,,USD,0,0,0,None,0,
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671882-29,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Out-Bytes,,,913845,$0.000 per GB - first 1 GB of data transferred out per month,2013/11/1 0:00:00,2013/11/30 23:59:59,0.00004736,,USD,0,0,0,None,0,internal
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671871-0,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-USW2-AWS-Out-Bytes,,,913695,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Oregon),2013/11/1 0:00:00,2013/11/30 23:59:59,0.51320838,,USD,0.011492,0,0,None,0.011492,machine-corp
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671871-1,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-USW2-AWS-Out-Bytes,,,913695,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Oregon),2013/11/1 0:00:00,2013/11/30 23:59:59,1.26371855,,USD,0.028297,0,0,None,0.028297,
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671871-2,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-USW2-AWS-Out-Bytes,,,913695,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Oregon),2013/11/1 0:00:00,2013/11/30 23:59:59,0.0094517,,USD,0.000212,0,0,None,0.000212,ad-corp
Estimated,930961391471,930961391471,PayerLineItem,6400000000133982508,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",LoadBalancerUsage,LoadBalancing,,1681313,$0.025 per LoadBalancer-hour (or partial hour),2013/11/1 0:00:00,2013/11/30 23:59:59,720,,USD,18,0,0,None,18,
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671862-0,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,,913821,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,2013/11/1 0:00:00,2013/11/30 23:59:59,0.00000259,,USD,0,0,0,None,0,government
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671862-1,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,,913821,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,2013/11/1 0:00:00,2013/11/30 23:59:59,1.88923522,,USD,0.018505,0,0,None,0.018505,ad-corp
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671862-2,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,,913821,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,2013/11/1 0:00:00,2013/11/30 23:59:59,0.00663958,,USD,0.000065,0,0,None,0.000065,ad-corp
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671862-3,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,,913821,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,2013/11/1 0:00:00,2013/11/30 23:59:59,0.12361179,,USD,0.001211,0,0,None,0.001211,machine-corp
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671862-4,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,,913821,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,2013/11/1 0:00:00,2013/11/30 23:59:59,0.01320002,,USD,0.000129,0,0,None,0.000129,media-corp
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671862-5,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,,913821,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,2013/11/1 0:00:00,2013/11/30 23:59:59,0.03693369,,USD,0.000362,0,0,None,0.000362,machine-corp
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671862-6,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,,913821,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,2013/11/1 0:00:00,2013/11/30 23:59:59,1.24590575,,USD,0.012203,0,0,None,0.012203,machine-corp
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671862-7,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,,913821,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,2013/11/1 0:00:00,2013/11/30 23:59:59,0.37537423,,USD,0.003677,0,0,None,0.003677,government
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671862-8,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,,913821,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,2013/11/1 0:00:00,2013/11/30 23:59:59,0.00005089,,USD,0,0,0,None,0,internal
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671862-9,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,,913821,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,2013/11/1 0:00:00,2013/11/30 23:59:59,0.00000336,,USD,0,0,0,None,0,university
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671862-10,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,,913821,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,2013/11/1 0:00:00,2013/11/30 23:59:59,0.00139292,,USD,0.000014,0,0,None,0.000014,ad-corp
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671862-11,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,,913821,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,2013/11/1 0:00:00,2013/11/30 23:59:59,0.00004799,,USD,0,0,0,None,0,travel-corp
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671862-12,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,,913821,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,2013/11/1 0:00:00,2013/11/30 23:59:59,0.0000805,,USD,0.000001,0,0,None,0.000001,
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671862-13,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,,913821,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,2013/11/1 0:00:00,2013/11/30 23:59:59,0.0042492,,USD,0.000042,0,0,None,0.000042,hospital
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671862-14,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,,913821,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,2013/11/1 0:00:00,2013/11/30 23:59:59,0.45811878,,USD,0.004487,0,0,None,0.004487,ad-corp
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671862-15,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,,913821,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,2013/11/1 0:00:00,2013/11/30 23:59:59,0.00004703,,USD,0,0,0,None,0,
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671862-16,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,,913821,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,2013/11/1 0:00:00,2013/11/30 23:59:59,0.91314285,,USD,0.008944,0,0,None,0.008944,
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671862-17,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,,913821,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,2013/11/1 0:00:00,2013/11/30 23:59:59,0.00004714,,USD,0,0,0,None,0,
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671862-18,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,,913821,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,2013/11/1 0:00:00,2013/11/30 23:59:59,0.00000276,,USD,0,0,0,None,0,weather-corp
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671862-19,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,,913821,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,2013/11/1 0:00:00,2013/11/30 23:59:59,0.00000262,,USD,0,0,0,None,0,internal
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671862-20,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,,913821,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,2013/11/1 0:00:00,2013/11/30 23:59:59,0.03653847,,USD,0.000358,0,0,None,0.000358,machine-corp
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671862-21,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",DataTransfer-Regional-Bytes,,,913821,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using IPs or ELB,2013/11/1 0:00:00,2013/11/30 23:59:59,0.0000804,,USD,0.000001,0,0,None,0.000001,internal
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671878-0,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-SAE1-AWS-In-Bytes,,,913888,$0.00 per GB - US East (Northern Virginia) data transfer from South America (Sao Paulo),2013/11/1 0:00:00,2013/11/30 23:59:59,0.0000157,,USD,0,0,0,None,0,
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671878-1,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-SAE1-AWS-In-Bytes,,us-east-1,913888,$0.00 per GB - US East (Northern Virginia) data transfer from South America (Sao Paulo),2013/11/1 0:00:00,2013/11/30 23:59:59,5.00000000E-08,,USD,0,0,0,None,0,government
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671878-2,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-SAE1-AWS-In-Bytes,,us-east-1,913888,$0.00 per GB - US East (Northern Virginia) data transfer from South America (Sao Paulo),2013/11/1 0:00:00,2013/11/30 23:59:59,6.00000000E-08,,USD,0,0,0,None,0,internal
Estimated,930961391471,930961391471,PayerLineItem,6400000000133982512,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AmazonEC2,Amazon Elastic Compute Cloud,"Amazon Web Services, Inc.",EBS:SnapshotUsage,,,1680192,$0.095 per GB-Month of snapshot data stored,2013/11/1 0:00:00,2013/11/30 23:59:59,3.07398636,,USD,0.29,0,0,None,0.29,
Estimated,930961391471,930961391471,PayerLineItem,6400000000135196856-0,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",TimedStorage-RRS-ByteHrs,,,1525368,$0.064 per GB - next 49 TB / month of storage used - Reduced Redundancy Storage,2013/11/1 0:00:00,2013/11/30 23:59:59,138.40592908,,USD,8.858333,0,0,None,8.858333,internal
Estimated,930961391471,930961391471,PayerLineItem,6400000000135196856-1,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",TimedStorage-RRS-ByteHrs,,,1525368,$0.064 per GB - next 49 TB / month of storage used - Reduced Redundancy Storage,2013/11/1 0:00:00,2013/11/30 23:59:59,692.02964542,,USD,44.291667,0,0,None,44.291667,
Estimated,930961391471,930961391471,PayerLineItem,6400000000133639213-0,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",TimedStorage-RRS-ByteHrs,,,1525155,$0.076 per GB - first 1 TB / month of storage used - Reduced Redundancy Storage,2013/11/1 0:00:00,2013/11/30 23:59:59,170.66666667,,USD,12.97,0,0,None,12.97,internal
Estimated,930961391471,930961391471,PayerLineItem,6400000000133639213-1,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",TimedStorage-RRS-ByteHrs,,,1525155,$0.076 per GB - first 1 TB / month of storage used - Reduced Redundancy Storage,2013/11/1 0:00:00,2013/11/30 23:59:59,853.33333333,,USD,64.85,0,0,None,64.85,
Estimated,930961391471,930961391471,PayerLineItem,6400000000140177830,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-CloudFront-Out-Bytes,,,913727,$0.02 per GB data transfer out of US East (Northern Virginia) to CloudFront,2013/11/1 0:00:00,2013/11/30 23:59:59,0.00012428,,USD,0.01,0,0,None,0.01,ad-corp
Estimated,930961391471,930961391471,PayerLineItem,6400000000132671867,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AWSDataTransfer,AWS Data Transfer,"Amazon Web Services, Inc.",USE1-APS2-AWS-In-Bytes,,,913838,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Sydney),2013/11/1 0:00:00,2013/11/30 23:59:59,0.00001466,,USD,0,0,0,None,0,
Estimated,930961391471,930961391471,PayerLineItem,6400000000133639212-0,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",TimedStorage-ByteHrs,,,1525245,$0.095 per GB - first 1 TB / month of storage used,2013/11/1 0:00:00,2013/11/30 23:59:59,361.35738249,,USD,34.331424,0,0,None,34.331424,machine-corp
Estimated,930961391471,930961391471,PayerLineItem,6400000000133639212-1,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",TimedStorage-ByteHrs,,,1525245,$0.095 per GB - first 1 TB / month of storage used,2013/11/1 0:00:00,2013/11/30 23:59:59,2.2160804,,USD,0.210543,0,0,None,0.210543,cable-corp
Estimated,930961391471,930961391471,PayerLineItem,6400000000133639212-2,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",TimedStorage-ByteHrs,,,1525245,$0.095 per GB - first 1 TB / month of storage used,2013/11/1 0:00:00,2013/11/30 23:59:59,0.0014469,,USD,0.000137,0,0,None,0.000137,solar-corp
Estimated,930961391471,930961391471,PayerLineItem,6400000000133639212-3,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",TimedStorage-ByteHrs,,,1525245,$0.095 per GB - first 1 TB / month of storage used,2013/11/1 0:00:00,2013/11/30 23:59:59,0.40555817,,USD,0.038531,0,0,None,0.038531,internal
Estimated,930961391471,930961391471,PayerLineItem,6400000000133639212-4,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",TimedStorage-ByteHrs,,,1525245,$0.095 per GB - first 1 TB / month of storage used,2013/11/1 0:00:00,2013/11/30 23:59:59,18.37957978,,USD,1.746186,0,0,None,1.746186,
Estimated,930961391471,930961391471,PayerLineItem,6400000000133639212-5,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",TimedStorage-ByteHrs,,,1525245,$0.095 per GB - first 1 TB / month of storage used,2013/11/1 0:00:00,2013/11/30 23:59:59,0.00038763,,USD,0.000037,0,0,None,0.000037,auto-corp
Estimated,930961391471,930961391471,PayerLineItem,6400000000133639212-6,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",TimedStorage-ByteHrs,,,1525245,$0.095 per GB - first 1 TB / month of storage used,2013/11/1 0:00:00,2013/11/30 23:59:59,0.0002041,,USD,0.000019,0,0,None,0.000019,media-corp
Estimated,930961391471,930961391471,PayerLineItem,6400000000133639212-7,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AmazonS3,Amazon Simple Storage Service,"Amazon Web Services, Inc.",TimedStorage-ByteHrs,,,1525245,$0.095 per GB - first 1 TB / month of storage used,2013/11/1 0:00:00,2013/11/30 23:59:59,0.0328671,,USD,0.003123,0,0,None,0.003123,ad-corp
Estimated,930961391471,930961391471,PayerLineItem,6400000000140177829,2013/11/1 0:00:00,2013/11/30 23:59:59,2013/12/2 7:46:10,"Agency, Inc.",,"20 Jay Street, 000, Brooklyn, New York, 11201, US",,AmazonSNS,Amazon Simple Notification Service,"Amazon Web Services, Inc.",Requests-Tier1,,,1373587,"First 1,000,000 Amazon SNS API Requests per month are free",2013/11/1 0:00:00,2013/11/30 23:59:59,8,,USD,0,0,0,None,0,
